episode:1, reward: -50, mean reward: -4.78, score: -57.349297345650214, epsilon: 0.8855328648569292, total steps: 516
episode:853, reward: -50, mean reward: -13.43, score: -53.70784794028543, epsilon: 0.7138589371247073, total steps: 7416
episode:854, reward: -50, mean reward: -17.2, score: -51.595723763102995, epsilon: 0.7137925545501789, total steps: 7419
episode:855, reward: -50, mean reward: -6.3, score: -56.707240443153, epsilon: 0.7135934466514919, total steps: 7428
episode:856, reward: -50, mean reward: -17.28, score: -51.827817874770176, epsilon: 0.7135270906246833, total steps: 7431
episode:857, reward: -50, mean reward: -17.56, score: -52.69161389474755, epsilon: 0.7134607412331458, total steps: 7434
episode:858, reward: -50, mean reward: -13.4, score: -53.59279340565726, epsilon: 0.713372285698148, total steps: 7438
episode:859, reward: -50, mean reward: -17.57, score: -52.698460004482456, epsilon: 0.7133059517863292, total steps: 7441
episode:860, reward: -50, mean reward: -5.32, score: -53.18411164352787, epsilon: 0.7130848866486369, total steps: 7451
episode:861, reward: -50, mean reward: -5.89, score: -53.01442329614126, epsilon: 0.7128859910184785, total steps: 7460
episode:862, reward: -50, mean reward: -17.29, score: -51.88291336340478, epsilon: 0.7128197057336962, total steps: 7463
episode:863, reward: -50, mean reward: -17.51, score: -52.540841726280846, epsilon: 0.7127534270771109, total steps: 7466
episode:864, reward: -50, mean reward: -8.17, score: -57.21463783766707, epsilon: 0.7125988026510108, total steps: 7473
episode:865, reward: -50, mean reward: -17.56, score: -52.673757048593444, epsilon: 0.7125325460836293, total steps: 7476
episode:866, reward: -50, mean reward: -10.32, score: -51.59960169396463, epsilon: 0.7124221331939451, total steps: 7481
episode:867, reward: -50, mean reward: -10.91, score: -54.527609228372256, epsilon: 0.7123117387048756, total steps: 7486
episode:868, reward: -50, mean reward: -5.07, score: -55.7640894821964, epsilon: 0.7120689355839764, total steps: 7497
episode:869, reward: -50, mean reward: -2.52, score: -58.04760008779581, epsilon: 0.7115615439250175, total steps: 7520
episode:870, reward: -50, mean reward: -5.91, score: -59.09129032625367, epsilon: 0.7113410601597114, total steps: 7530
episode:871, reward: -50, mean reward: -17.14, score: -51.408659329460335, epsilon: 0.7112749293602905, total steps: 7533
episode:872, reward: -50, mean reward: -17.57, score: -52.721555593835134, epsilon: 0.711208805173619, total steps: 7536
episode:873, reward: -50, mean reward: -17.57, score: -52.70420403647097, epsilon: 0.7111426875990354, total steps: 7539
episode:874, reward: -50, mean reward: -13.2, score: -52.79578207309707, epsilon: 0.7110545411172516, total steps: 7543
episode:875, reward: -50, mean reward: -1.4, score: -105.19580477473416, epsilon: 0.7094039688394786, total steps: 7618
episode:876, reward: -50, mean reward: -9.03, score: -54.17025554817542, epsilon: 0.7092721012329111, total steps: 7624
episode:877, reward: -50, mean reward: -13.22, score: -52.879571031489306, epsilon: 0.7091842041460159, total steps: 7628
episode:878, reward: -50, mean reward: -5.39, score: -53.93621720480253, epsilon: 0.7089645126952433, total steps: 7638
episode:879, reward: -50, mean reward: -13.31, score: -53.223096271528306, epsilon: 0.7088766566174192, total steps: 7642
episode:880, reward: -50, mean reward: -17.31, score: -51.92034045466298, epsilon: 0.708810772246031, total steps: 7645
episode:881, reward: -50, mean reward: -10.63, score: -53.127997360814774, epsilon: 0.7087009796002979, total steps: 7650
episode:882, reward: -50, mean reward: -17.16, score: -51.479929597216284, epsilon: 0.708635112795733, total steps: 7653
episode:883, reward: -50, mean reward: -7.6, score: -53.195996961445715, epsilon: 0.708481449197531, total steps: 7660
episode:884, reward: -50, mean reward: -17.16, score: -51.47539797271358, epsilon: 0.7084156043449087, total steps: 7663
episode:885, reward: -50, mean reward: -2.55, score: -66.32472609509547, epsilon: 0.7078452246880294, total steps: 7689
episode:886, reward: -50, mean reward: -6.65, score: -59.807286538095454, epsilon: 0.7076479007206979, total steps: 7698
episode:887, reward: -50, mean reward: -13.31, score: -53.24923681068506, epsilon: 0.7075602201794345, total steps: 7702
episode:888, reward: -50, mean reward: -6.58, score: -59.2409162695499, epsilon: 0.7073629817006317, total steps: 7711
episode:889, reward: -50, mean reward: -17.56, score: -52.67631984929869, epsilon: 0.7072972486891671, total steps: 7714
episode:890, reward: -50, mean reward: -17.55, score: -52.65396230633203, epsilon: 0.7072315222506748, total steps: 7717
episode:891, reward: -50, mean reward: -17.57, score: -52.70043947709539, epsilon: 0.7071658023844979, total steps: 7720
episode:892, reward: -50, mean reward: -6.16, score: -55.41593375615872, epsilon: 0.7069686822132866, total steps: 7729
episode:893, reward: -50, mean reward: -5.98, score: -53.821822518385375, epsilon: 0.7067716211692572, total steps: 7738
episode:894, reward: -50, mean reward: -17.56, score: -52.68243223015857, epsilon: 0.7067059472908889, total steps: 7741
episode:895, reward: -50, mean reward: -12.99, score: -51.953875948336915, epsilon: 0.7066183923350435, total steps: 7745
episode:896, reward: -50, mean reward: -17.56, score: -52.69237452593448, epsilon: 0.7065527337787926, total steps: 7748
episode:897, reward: -50, mean reward: -6.22, score: -55.99605619263204, epsilon: 0.7063557975005776, total steps: 7757
episode:898, reward: -50, mean reward: -17.57, score: -52.71843912049796, epsilon: 0.7062901652024972, total steps: 7760
episode:899, reward: -50, mean reward: -17.56, score: -52.68051500382954, epsilon: 0.7062245394673184, total steps: 7763
episode:900, reward: -50, mean reward: -6.51, score: -58.58700928153641, epsilon: 0.7060277016326297, total steps: 7772
episode:901, reward: -50, mean reward: -13.23, score: -52.9377129509827, epsilon: 0.7059402371035102, total steps: 7776
episode:902, reward: -50, mean reward: -17.29, score: -51.861468978868714, epsilon: 0.7058746463593917, total steps: 7779
episode:903, reward: -50, mean reward: -17.22, score: -51.66319027286956, epsilon: 0.7058090621740196, total steps: 7782
episode:904, reward: -50, mean reward: -4.06, score: -60.941119598928225, epsilon: 0.7054812396054044, total steps: 7797
episode:905, reward: -50, mean reward: -17.57, score: -52.720002550091394, epsilon: 0.7054156947587409, total steps: 7800
episode:906, reward: -50, mean reward: -13.37, score: -53.48728391620607, epsilon: 0.705328311825098, total steps: 7804
episode:907, reward: -50, mean reward: -4.11, score: -57.52515963309153, epsilon: 0.7050225632931193, total steps: 7818
episode:908, reward: -50, mean reward: -7.27, score: -50.884508656963135, epsilon: 0.7048697425248005, total steps: 7825
episode:909, reward: -50, mean reward: -17.52, score: -52.54797273493905, epsilon: 0.7048042588247876, total steps: 7828
episode:910, reward: -50, mean reward: -13.32, score: -53.26889528677229, epsilon: 0.7047169574105012, total steps: 7832
episode:911, reward: -50, mean reward: -13.22, score: -52.87602800433292, epsilon: 0.7046296676356275, total steps: 7836
episode:912, reward: -50, mean reward: -13.34, score: -53.36850461408373, epsilon: 0.7045423894986145, total steps: 7840
episode:913, reward: -50, mean reward: -17.16, score: -51.4684919319311, epsilon: 0.7044769385322676, total steps: 7843
episode:914, reward: -50, mean reward: -5.96, score: -53.669890285006474, epsilon: 0.7042806248992252, total steps: 7852
episode:915, reward: -50, mean reward: -7.92, score: -55.454848630185936, epsilon: 0.7041279772296694, total steps: 7859
episode:916, reward: -50, mean reward: -3.4, score: -64.63779062462729, epsilon: 0.7037138273387327, total steps: 7878
episode:917, reward: -50, mean reward: -2.36, score: -61.373710609450214, epsilon: 0.7031475207899902, total steps: 7904
episode:918, reward: -50, mean reward: -17.57, score: -52.72054339182293, epsilon: 0.7030822093035399, total steps: 7907
episode:919, reward: -50, mean reward: -17.19, score: -51.567930949225754, epsilon: 0.7030169043479118, total steps: 7910
episode:920, reward: -50, mean reward: -10.91, score: -54.526779586586514, epsilon: 0.7029080772663625, total steps: 7915
episode:921, reward: -50, mean reward: -17.58, score: -52.7263839986645, epsilon: 0.7028427897230674, total steps: 7918
episode:922, reward: -50, mean reward: -10.92, score: -54.58981417444174, epsilon: 0.7027339916582042, total steps: 7923
episode:923, reward: -50, mean reward: -17.58, score: -52.73862166522949, epsilon: 0.7026687215225995, total steps: 7926
episode:924, reward: -50, mean reward: -9.03, score: -54.15200141339433, epsilon: 0.7025382008307992, total steps: 7932
episode:925, reward: -50, mean reward: -2.99, score: -62.764542546397365, epsilon: 0.7020815839247799, total steps: 7953
episode:926, reward: -50, mean reward: -13.44, score: -53.756512324036066, epsilon: 0.7019946455096132, total steps: 7957
episode:927, reward: -50, mean reward: -9.1, score: -54.58496176933545, epsilon: 0.7018642596195348, total steps: 7963
episode:928, reward: -50, mean reward: -17.58, score: -52.74665809677364, epsilon: 0.7017990764527856, total steps: 7966
episode:929, reward: -50, mean reward: -17.55, score: -52.66214552540558, epsilon: 0.7017338998040271, total steps: 7969
episode:930, reward: -50, mean reward: -13.21, score: -52.83530808819938, epsilon: 0.7016470077436526, total steps: 7973
episode:931, reward: -50, mean reward: -7.13, score: -57.07732337058276, epsilon: 0.7014732583758663, total steps: 7981
episode:932, reward: -50, mean reward: -17.56, score: -52.66932843419622, epsilon: 0.7014081143072864, total steps: 7984
episode:933, reward: -50, mean reward: -17.13, score: -51.404413448504314, epsilon: 0.7013429767527877, total steps: 7987
episode:934, reward: -50, mean reward: -17.56, score: -52.666550133330304, epsilon: 0.7012778457117187, total steps: 7990
episode:935, reward: -50, mean reward: -13.21, score: -52.836946349063396, epsilon: 0.7011910144545029, total steps: 7994
episode:936, reward: -50, mean reward: -6.03, score: -60.28707932610867, epsilon: 0.7009739869562773, total steps: 8004
episode:937, reward: -50, mean reward: -10.35, score: -51.740688485488405, epsilon: 0.7008655003325878, total steps: 8009
episode:938, reward: -50, mean reward: -5.05, score: -60.61281238301345, epsilon: 0.7006052061947529, total steps: 8021
episode:939, reward: -50, mean reward: -1.54, score: -93.9783288459127, epsilon: 0.699283652976586, total steps: 8082
episode:940, reward: -50, mean reward: -8.79, score: -52.71012606970099, epsilon: 0.6991538092307981, total steps: 8088
episode:941, reward: -50, mean reward: -13.3, score: -53.19042578241043, epsilon: 0.699067261159567, total steps: 8092
episode:942, reward: -50, mean reward: -17.6, score: -52.796357916770006, epsilon: 0.6990023576786791, total steps: 8095
episode:943, reward: -50, mean reward: -17.52, score: -52.56103403494548, epsilon: 0.6989374606878148, total steps: 8098
episode:944, reward: -50, mean reward: -17.58, score: -52.74288634839938, epsilon: 0.6988725701863252, total steps: 8101
episode:945, reward: -50, mean reward: -5.26, score: -57.822350994525095, epsilon: 0.698634693857249, total steps: 8112
episode:946, reward: -50, mean reward: -17.59, score: -52.7640278982919, epsilon: 0.6985698336309286, total steps: 8115
episode:947, reward: -50, mean reward: -17.18, score: -51.55023499253085, epsilon: 0.6985049798903066, total steps: 8118
episode:948, reward: -50, mean reward: -17.58, score: -52.7346305692446, epsilon: 0.6984401326347344, total steps: 8121
episode:949, reward: -50, mean reward: -13.29, score: -53.165694228579994, epsilon: 0.6983536797140393, total steps: 8125
episode:950, reward: -50, mean reward: -3.72, score: -59.48997585929891, epsilon: 0.6980079832787688, total steps: 8141
episode:951, reward: -50, mean reward: -6.97, score: -55.728209117464246, epsilon: 0.6978352041881304, total steps: 8149
episode:952, reward: -50, mean reward: -13.26, score: -53.023929165111824, epsilon: 0.6977488319191845, total steps: 8153
episode:953, reward: -50, mean reward: -17.56, score: -52.678140464958915, epsilon: 0.6976840602746289, total steps: 8156
episode:954, reward: -50, mean reward: -13.2, score: -52.78679026811358, epsilon: 0.6975977081568613, total steps: 8160
episode:955, reward: -50, mean reward: -3.67, score: -58.78093432590437, epsilon: 0.6972524147989244, total steps: 8176
episode:956, reward: -50, mean reward: -17.56, score: -52.668520076209475, epsilon: 0.6971876927935988, total steps: 8179
episode:957, reward: -50, mean reward: -10.81, score: -54.03885525670219, epsilon: 0.6970798371663518, total steps: 8184
episode:958, reward: -50, mean reward: -13.27, score: -53.07293298518145, epsilon: 0.6969935656062949, total steps: 8188
episode:959, reward: -50, mean reward: -17.28, score: -51.84453713282471, epsilon: 0.6969288694845942, total steps: 8191
episode:960, reward: -50, mean reward: -6.54, score: -58.849321782899494, epsilon: 0.696734819932637, total steps: 8200
episode:961, reward: -50, mean reward: -17.6, score: -52.798737693510944, epsilon: 0.69667014968421, total steps: 8203
episode:962, reward: -50, mean reward: -10.79, score: -53.97077165450493, epsilon: 0.6965623803069602, total steps: 8208
episode:963, reward: -50, mean reward: -5.89, score: -52.99762358085805, epsilon: 0.6963684406852659, total steps: 8217
episode:964, reward: -50, mean reward: -17.55, score: -52.64086838389201, epsilon: 0.6963038070729318, total steps: 8220
episode:965, reward: -50, mean reward: -17.58, score: -52.741214695718355, epsilon: 0.6962391799236359, total steps: 8223
episode:966, reward: -50, mean reward: -17.54, score: -52.62731542213655, epsilon: 0.6961745592367318, total steps: 8226
episode:967, reward: -50, mean reward: -2.68, score: -69.70583107494377, epsilon: 0.695614783889748, total steps: 8252
episode:968, reward: -50, mean reward: -13.01, score: -52.02589691271659, epsilon: 0.6955287076571057, total steps: 8256
episode:969, reward: -50, mean reward: -5.96, score: -53.64063720965939, epsilon: 0.6953350780906958, total steps: 8265
episode:970, reward: -50, mean reward: -17.57, score: -52.714685568553364, epsilon: 0.6952705478094545, total steps: 8268
episode:971, reward: -50, mean reward: -13.46, score: -53.82060118648161, epsilon: 0.6951845174718966, total steps: 8272
episode:972, reward: -50, mean reward: -17.6, score: -52.80936503596091, epsilon: 0.6951200022459645, total steps: 8275
